idx,wav_path_clean,label,style,scenario_type,speaker
724,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/724.wav,Safety,third_party,medical_issue,p314
725,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/725.wav,Safety,third_party,nav_hazard,p249
726,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/726.wav,Urgency,third_party,radio_check,p236
727,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/727.wav,Routine,formal,radio_check,p275
728,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/728.wav,Safety,formal,nav_hazard,p260
729,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/729.wav,Routine,formal,nav_hazard,p258
730,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/730.wav,Routine,informal,tow_request,p258
731,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/731.wav,Routine,informal,grounding,p286
732,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/732.wav,Urgency,formal,medical_issue,p276
733,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/733.wav,Routine,formal,medical_issue,p268
734,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/734.wav,Urgency,third_party,engine_failure,p347
735,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/735.wav,Routine,formal,collision,p236
736,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/736.wav,Distress,formal,water_ingress,p295
737,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/737.wav,Safety,third_party,collision,p293
738,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/738.wav,Distress,informal,cargo_shift,p258
739,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/739.wav,Distress,third_party,collision,p265
740,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/740.wav,Urgency,informal,tow_request,p303
741,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/741.wav,Safety,informal,nav_hazard,p268
742,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/742.wav,Distress,informal,fire_smoke,p269
743,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/743.wav,Routine,third_party,cargo_shift,p254
744,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/744.wav,Urgency,third_party,grounding,p237
745,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/745.wav,Urgency,formal,medical_issue,p236
746,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/746.wav,Urgency,third_party,water_ingress,p336
747,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/747.wav,Safety,formal,nav_hazard,p271
748,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/748.wav,Distress,informal,steering_failure,p225
749,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/749.wav,Urgency,third_party,cargo_shift,p260
750,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/750.wav,Routine,informal,engine_failure,p318
751,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/751.wav,Urgency,formal,medical_issue,p311
752,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/752.wav,Routine,informal,medical_issue,p329
753,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/753.wav,Distress,third_party,cargo_shift,p231
754,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/754.wav,Routine,informal,fire_smoke,p334
755,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/755.wav,Routine,third_party,collision,p251
756,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/756.wav,Safety,informal,collision,p303
757,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/757.wav,Urgency,third_party,fire_smoke,p329
758,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/758.wav,Safety,informal,fire_smoke,p259
759,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/759.wav,Urgency,formal,person_overboard,p362
760,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/760.wav,Routine,formal,radio_check,p230
761,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/761.wav,Routine,third_party,nav_hazard,p297
762,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/762.wav,Routine,informal,collision,p283
763,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/763.wav,Routine,third_party,cargo_shift,p376
764,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/764.wav,Routine,formal,person_overboard,p304
765,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/765.wav,Routine,third_party,medical_issue,p254
766,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/766.wav,Safety,formal,person_overboard,p261
767,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/767.wav,Safety,informal,steering_failure,p326
768,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/768.wav,Safety,formal,fire_smoke,p246
769,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/769.wav,Urgency,third_party,tow_request,p261
770,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/770.wav,Routine,formal,steering_failure,p233
771,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/771.wav,Distress,informal,nav_hazard,p347
772,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/772.wav,Distress,informal,person_overboard,p302
773,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/773.wav,Distress,formal,medical_issue,p249
774,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/774.wav,Routine,formal,tow_request,p292
775,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/775.wav,Distress,informal,water_ingress,p343
776,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/776.wav,Routine,formal,collision,p274
777,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/777.wav,Routine,informal,grounding,p343
778,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/778.wav,Urgency,third_party,medical_issue,p261
779,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/779.wav,Safety,third_party,medical_issue,p312
780,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/780.wav,Distress,third_party,tow_request,p360
781,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/781.wav,Urgency,third_party,tow_request,p339
782,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/782.wav,Safety,formal,engine_failure,p249
783,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/783.wav,Safety,third_party,steering_failure,p248
784,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/784.wav,Distress,third_party,water_ingress,p287
785,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/785.wav,Distress,formal,nav_hazard,p339
786,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/786.wav,Safety,third_party,radio_check,p262
787,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/787.wav,Urgency,formal,engine_failure,p236
788,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/788.wav,Distress,formal,engine_failure,p280
789,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/789.wav,Routine,formal,grounding,p237
790,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/790.wav,Safety,informal,cargo_shift,p248
791,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/791.wav,Routine,formal,grounding,p326
792,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/792.wav,Urgency,formal,medical_issue,p343
793,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/793.wav,Urgency,informal,fire_smoke,p362
794,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/794.wav,Routine,formal,grounding,p255
795,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/795.wav,Urgency,third_party,tow_request,p241
796,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/796.wav,Safety,third_party,tow_request,p287
797,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/797.wav,Urgency,informal,collision,p314
798,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/798.wav,Distress,third_party,fire_smoke,p326
799,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/799.wav,Routine,informal,water_ingress,p317
800,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/800.wav,Urgency,informal,steering_failure,p237
801,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/801.wav,Distress,formal,tow_request,p284
802,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/802.wav,Routine,formal,nav_hazard,p244
803,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/803.wav,Distress,formal,fire_smoke,p274
804,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/804.wav,Urgency,formal,water_ingress,p345
805,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/805.wav,Safety,third_party,engine_failure,p236
806,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/806.wav,Routine,informal,fire_smoke,p286
807,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/807.wav,Safety,formal,person_overboard,p362
808,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/808.wav,Safety,informal,water_ingress,p244
809,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/809.wav,Urgency,formal,person_overboard,p305
810,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/810.wav,Urgency,formal,nav_hazard,p232
811,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/811.wav,Distress,third_party,person_overboard,p300
812,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/812.wav,Routine,informal,nav_hazard,p253
813,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/813.wav,Distress,informal,engine_failure,p307
814,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/814.wav,Routine,formal,grounding,p336
815,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/815.wav,Urgency,third_party,collision,p277
816,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/816.wav,Distress,informal,collision,p313
817,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/817.wav,Safety,informal,fire_smoke,p240
818,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/818.wav,Distress,third_party,steering_failure,p298
819,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/819.wav,Safety,informal,radio_check,p343
820,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/820.wav,Distress,informal,radio_check,p236
821,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/821.wav,Urgency,third_party,cargo_shift,p250
822,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/822.wav,Urgency,formal,water_ingress,p277
823,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/823.wav,Safety,formal,person_overboard,p316
824,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/824.wav,Urgency,informal,tow_request,p345
825,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/825.wav,Distress,informal,fire_smoke,p278
826,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/826.wav,Safety,formal,cargo_shift,p248
827,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/827.wav,Distress,informal,medical_issue,p240
828,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/828.wav,Routine,third_party,medical_issue,p282
829,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/829.wav,Safety,third_party,cargo_shift,p264
830,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/830.wav,Safety,formal,medical_issue,p376
831,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/831.wav,Distress,formal,nav_hazard,p278
832,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/832.wav,Urgency,third_party,medical_issue,p267
833,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/833.wav,Safety,formal,water_ingress,p283
834,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/834.wav,Distress,third_party,cargo_shift,p264
835,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/835.wav,Urgency,informal,collision,p238
836,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/836.wav,Routine,formal,engine_failure,p336
837,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/837.wav,Distress,informal,cargo_shift,p228
838,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/838.wav,Urgency,formal,steering_failure,p260
839,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/839.wav,Safety,formal,medical_issue,p318
840,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/840.wav,Distress,formal,grounding,p334
841,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/841.wav,Routine,formal,tow_request,p364
842,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/842.wav,Safety,informal,tow_request,p304
843,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/843.wav,Urgency,formal,cargo_shift,p243
844,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/844.wav,Safety,informal,collision,p305
845,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/845.wav,Safety,informal,medical_issue,p232
846,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/846.wav,Safety,informal,fire_smoke,p303
847,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/847.wav,Routine,informal,radio_check,p283
848,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/848.wav,Safety,formal,radio_check,p374
849,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/849.wav,Routine,third_party,fire_smoke,p241
850,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/850.wav,Routine,formal,tow_request,p351
851,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/851.wav,Distress,informal,engine_failure,p230
852,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/852.wav,Routine,informal,steering_failure,p271
853,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/853.wav,Urgency,formal,collision,p237
854,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/854.wav,Urgency,formal,steering_failure,p265
855,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/855.wav,Routine,formal,radio_check,p267
856,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/856.wav,Urgency,formal,cargo_shift,p232
857,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/857.wav,Urgency,informal,cargo_shift,p275
858,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/858.wav,Distress,third_party,medical_issue,p252
859,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/859.wav,Safety,third_party,water_ingress,p294
860,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/860.wav,Distress,third_party,fire_smoke,p228
861,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/861.wav,Distress,formal,person_overboard,p254
862,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/862.wav,Distress,formal,medical_issue,p262
863,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/863.wav,Safety,informal,person_overboard,p263
864,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/864.wav,Distress,formal,radio_check,p313
865,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/865.wav,Safety,formal,collision,p231
866,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/866.wav,Routine,informal,tow_request,p376
867,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/867.wav,Urgency,third_party,cargo_shift,p293
868,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/868.wav,Safety,formal,nav_hazard,p317
869,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/869.wav,Routine,formal,collision,p241
870,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/870.wav,Safety,informal,person_overboard,p300
871,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/871.wav,Routine,third_party,steering_failure,p326
872,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/872.wav,Urgency,formal,radio_check,p270
873,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/873.wav,Routine,third_party,grounding,p227
874,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/874.wav,Distress,third_party,grounding,p261
875,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/875.wav,Safety,formal,cargo_shift,p299
876,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/876.wav,Urgency,formal,water_ingress,p256
877,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/877.wav,Distress,informal,collision,p244
878,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/878.wav,Routine,third_party,engine_failure,p286
879,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/879.wav,Routine,formal,collision,p374
880,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/880.wav,Distress,informal,water_ingress,p279
881,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/881.wav,Distress,third_party,medical_issue,p264
882,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/882.wav,Safety,formal,collision,p330
883,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/883.wav,Urgency,third_party,grounding,p303
884,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/884.wav,Safety,third_party,cargo_shift,p329
885,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/885.wav,Urgency,third_party,radio_check,p244
886,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/886.wav,Routine,informal,collision,p264
887,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/887.wav,Routine,third_party,nav_hazard,p295
888,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/888.wav,Safety,third_party,collision,p270
889,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/889.wav,Urgency,informal,cargo_shift,p237
890,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/890.wav,Urgency,third_party,medical_issue,p333
891,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/891.wav,Safety,third_party,collision,p283
892,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/892.wav,Distress,informal,fire_smoke,p245
893,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/893.wav,Routine,informal,grounding,p333
894,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/894.wav,Urgency,formal,nav_hazard,p301
895,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/895.wav,Routine,informal,steering_failure,p286
896,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/896.wav,Distress,third_party,steering_failure,p362
897,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/897.wav,Routine,formal,grounding,p264
898,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/898.wav,Urgency,informal,fire_smoke,"ED
"
899,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/899.wav,Distress,informal,person_overboard,p226
900,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/900.wav,Distress,formal,steering_failure,p306
901,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/901.wav,Distress,formal,fire_smoke,p333
902,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/902.wav,Safety,third_party,grounding,p287
903,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/903.wav,Distress,formal,grounding,p288
904,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/904.wav,Distress,third_party,engine_failure,p250
905,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/905.wav,Safety,formal,tow_request,p281
906,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/906.wav,Safety,third_party,person_overboard,p258
907,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/907.wav,Routine,third_party,nav_hazard,p263
908,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/908.wav,Safety,third_party,fire_smoke,p229
909,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/909.wav,Safety,third_party,cargo_shift,p283
910,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/910.wav,Routine,informal,fire_smoke,p269
911,/content/drive/MyDrive/SeaAlert/data/audio_clean/wav/911.wav,Routine,formal,tow_request,p270
